Type,AIR,Category,Sub Category,Institute,Subject,Allotted Category,Allotted ph,Admitted Round
"Management/ Paid
Seats",386138,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,2
"Management/ Paid
Seats",386169,OBC,NO,"ACS Medical College and Hospital,
Chennai",MBBS,OP,NO,4
"Management/ Paid
Seats",386185,UR,NO,"Dr. DYP Edu. Soc. Deemed Uni.,
Kolhapur",MBBS,OP,NO,1
"Management/ Paid
Seats",386218,OBC,NO,"Sri Lakshmi Narayana Inst. of Med.
Scien., Puducherry",MBBS,OP,NO,1
"Management/ Paid
Seats",386290,SC,NO,"Meenakshi Medical College Host. and
Res. Inst., Chennai",MBBS,OP,NO,2
"Management/ Paid
Seats",386296,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,2
"Management/ Paid
Seats",386312,OBC,NO,"Sree Balaji Dental College and
Hospital, Chennai",BDS,OP,NO,3
Management/ Paid Seats,386365,SC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",386526,UR,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,1
"Management/ Paid
Seats",386628,UR,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",386641,UR,NO,"ACS Medical College and Hospital,
Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",386649,UR,NO,"Meenakshi Medical College Host. and
Res. Inst., Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",386671,UR,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,2
"Management/ Paid
Seats",386713,SC,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,1
"Management/ Paid
Seats",386776,OBC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",386916,UR,NO,"Institute of Dental Sciences,
Bhubaneswar",BDS,OP,NO,1
Management/ Paid Seats,387305,UR,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",387591,UR,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,3
"Management/ Paid
Seats",387642,OBC,NO,"Meenakshi Medical College Host. and
Res. Inst., Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",387766,OBC,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",387825,OBC,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",387889,OBC,NO,"Aarupadai Veedu Medical College and
Hospt., Puducherry",MBBS,OP,NO,2
"Management/ Paid
Seats",387913,SC,NO,"Thaimoogambigai Dental College and
Hsopt. Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",388041,UR,NO,"Dr. DY Patil Dental College and Hosp.
Pune",BDS,OP,NO,2
"Management/ Paid
Seats",388189,UR,NO,"Dr. DYP Edu. Soc. Deemed Uni.,
Kolhapur",MBBS,OP,NO,1
"Management/ Paid
Seats",388225,OBC,NO,"School of Dental Sciences and
KIMSDU, Karad",BDS,OP,NO,3
"Management/ Paid
Seats",388305,UR,NO,"Thaimoogambigai Dental College and
Hsopt. Chennai",BDS,OP,NO,1
Management/ Paid Seats,388308,UR,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,2
"Management/ Paid
Seats",388389,UR,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,1
"Management/ Paid
Seats",388431,OBC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,4
"Management/ Paid
Seats",388456,OBC,NO,"Amrita School of Dentistry, Kochi",BDS,OP,NO,1
"Management/ Paid
Seats",388493,UR,NO,"Amrita School of Dentistry, Kochi",BDS,OP,NO,3
Management/ Paid Seats,388507,UR,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
Management/ Paid Seats,388555,OBC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",388603,OBC,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,1
"Management/ Paid
Seats",388639,EW,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,3
"Management/ Paid
Seats",388796,OBC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",388852,OBC,NO,"BHAARATH MEDICAL COLLEGE AND
HOSPITAL",MBBS,OP,NO,4
"Management/ Paid
Seats",388965,SC,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,1
"Management/ Paid
Seats",389155,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",389187,UR,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,2
"Management/ Paid
Seats",389283,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",389603,OBC,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,4
"Management/ Paid
Seats",389692,SC,NO,"Shri Sathya Sai Medical College and
RI, Chennai",MBBS,OP,NO,2
"Management/ Paid
Seats",389773,SC,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,1
"Management/ Paid
Seats",389793,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,2
"Management/ Paid
Seats",390043,OBC,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,3
"Management/ Paid
Seats",390100,OBC,NO,"BV Deemed Uni. Med. College and
Hos., Sangli",MBBS,OP,NO,4
"Management/ Paid
Seats",390134,UR,NO,"Sharad Pawar Dental College and
Hospital, Wardha",BDS,OP,NO,1
"Management/ Paid
Seats",390201,UR,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,1
Management/ Paid Seats,390209,OBC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",390240,UR,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,1
Management/ Paid Seats,390258,UR,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
Management/ Paid Seats,390263,SC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",390312,UR,NO,"Kalinga Institute of Dental Sciences,
Bhubaneswar",BDS,OP,NO,1
"Management/ Paid
Seats",390354,OBC,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",390393,UR,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,1
"Management/ Paid
Seats",390404,SC,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,2
"Management/ Paid
Seats",390431,OBC,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,1
"Management/ Paid
Seats",390447,OBC,NO,"Shri Sathya Sai Medical College and
RI, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",390603,UR,NO,"Saveetha Dental College, Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",390717,SC,NO,"Sri Lakshmi Narayana Inst. of Med.
Scien., Puducherry",MBBS,OP,NO,1
Management/ Paid Seats,390737,OBC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",390784,UR,NO,"Dr. DYP Edu. Soc. Deemed Uni.,
Kolhapur",MBBS,OP,NO,2
"Management/ Paid
Seats",390915,UR,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,3
"Management/ Paid
Seats",390959,OBC,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,1
Management/ Paid Seats,391000,UR,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,2
"Management/ Paid
Seats",391029,OBC,NO,"Aarupadai Veedu Medical College and
Hospt., Puducherry",MBBS,OP,NO,3
"Management/ Paid
Seats",391091,UR,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,1
"Management/ Paid
Seats",391140,OBC,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",391159,UR,NO,"Dr. DYP Edu. Soc. Deemed Uni.,
Kolhapur",MBBS,OP,NO,1
"Management/ Paid
Seats",391175,UR,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,2
"Management/ Paid
Seats",391393,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,4
"Management/ Paid
Seats",391444,OBC,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,2
"Management/ Paid
Seats",391464,UR,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,2
"Management/ Paid
Seats",391504,OBC,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,1
"Management/ Paid
Seats",391536,OBC,NO,"Sri Ramachandra Dental and Hospt.,
Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",391565,UR,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,2
"Management/ Paid
Seats",391630,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",391631,OBC,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",391643,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",391691,UR,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,1
"Management/ Paid
Seats",391782,UR,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,2
"Management/ Paid
Seats",391812,UR,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,2
"Management/ Paid
Seats",391926,OBC,NO,"Amrita School of Dentistry, Kochi",BDS,OP,NO,1
"Management/ Paid
Seats",392149,UR,NO,"Santosh Medical College and Hospital,
Ghaziabad",MBBS,OP,NO,1
"Management/ Paid
Seats",392246,UR,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,1
"Management/ Paid
Seats",392272,UR,NO,"Dr. DYP Edu. Soc. Deemed Uni.,
Kolhapur",MBBS,OP,NO,1
"Management/ Paid
Seats",392292,UR,NO,"Bharati Vidyapeeth DU Dental College
and Hospt., Pune",BDS,OP,NO,1
"Management/ Paid
Seats",392428,OBC,NO,"Aarupadai Veedu Medical College and
Hospt., Puducherry",MBBS,OP,NO,3
Management/ Paid Seats,392492,OBC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",392536,UR,NO,"DATTA MEGHE MEDICAL COLLEGE
WANADONGRI HINGNA NAGPUR",MBBS,OP,NO,3
"Management/ Paid
Seats",392606,UR,NO,"Kalinga Institute of Dental Sciences,
Bhubaneswar",BDS,OP,NO,1
"Management/ Paid
Seats",392670,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,2
"Management/ Paid
Seats",392839,ST,NO,"Manipal College of Dental Sce.,
Manipal",BDS,OP,NO,1
"Management/ Paid
Seats",393058,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",393088,UR,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,3
"Management/ Paid
Seats",393127,UR,NO,"MM Inst. Med. and Research, Mullana",MBBS,OP,NO,4
"Management/ Paid
Seats",393234,UR,NO,"Shri Sathya Sai Medical College and
RI, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",393271,EW,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,1
"Management/ Paid
Seats",393293,UR,NO,"ACS Medical College and Hospital,
Chennai",MBBS,OP,NO,1
Management/ Paid Seats,393394,OBC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",393553,UR,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",393866,SC,NO,"Meenakshi Medical College Host. and
Res. Inst., Chennai",MBBS,OP,NO,1
Management/ Paid Seats,393922,OBC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",393929,OBC,NO,"Yenepoya Dental College, Yenepoya",BDS,OP,NO,1
"Management/ Paid
Seats",394075,OBC,NO,"SATHYABAMA UNIV. Dental College
and Hospt. Chennai",BDS,OP,NO,3
"Management/ Paid
Seats",394216,UR,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,2
"Management/ Paid
Seats",394247,OBC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",394318,OBC,NO,"Vinayaka Missions Medical College
and Hospital, Karaikal",MBBS,OP,NO,2
"Management/ Paid
Seats",394451,SC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",394516,UR,NO,"Dr. DYP Edu. Soc. Deemed Uni.,
Kolhapur",MBBS,OP,NO,1
"Management/ Paid
Seats",394526,UR,NO,"Institute of Medical Sciences and
SUM Host., Bhubaneswar",MBBS,OP,NO,4
"Management/ Paid
Seats",394627,OBC,NO,"Meenakshi Medical College Host. and
Res. Inst., Chennai",MBBS,OP,NO,2
"Management/ Paid
Seats",394668,SC,NO,"Dr. DYP Edu. Soc. Deemed Uni.,
Kolhapur",MBBS,OP,NO,1
"Management/ Paid
Seats",394670,UR,NO,"BVDU Dental College and Hospital,
Navi Mumbai",BDS,OP,NO,1
"Management/ Paid
Seats",394732,OBC,NO,"Dr. DYP Edu. Soc. Deemed Uni.,
Kolhapur",MBBS,OP,NO,1
"Management/ Paid
Seats",395077,OBC,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,3
"Management/ Paid
Seats",395392,OBC,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,1
Management/ Paid Seats,395394,UR,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
Management/ Paid Seats,395423,UR,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",395445,SC,NO,"Sri Ramachandra Dental and Hospt.,
Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",395470,OBC,NO,"Dr. DYP Edu. Soc. Deemed Uni.,
Kolhapur",MBBS,OP,NO,1
"Management/ Paid
Seats",395495,UR,NO,"Shri Sathya Sai Medical College and
RI, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",395644,UR,NO,"SRM Dental College, Chennai",BDS,OP,NO,5
Management/ Paid Seats,395659,UR,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",395911,SC,NO,"Dr. DYP Edu. Soc. Deemed Uni.,
Kolhapur",MBBS,OP,NO,1
"Management/ Paid
Seats",395942,UR,NO,"Dr. DYP Edu. Soc. Deemed Uni.,
Kolhapur",MBBS,OP,NO,1
"Management/ Paid
Seats",396016,SC,NO,"Thaimoogambigai Dental College and
Hsopt. Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",396054,OBC,NO,"Shri Sathya Sai Medical College and
RI, Chennai",MBBS,OP,NO,4
"Management/ Paid
Seats",396077,OBC,NO,"ACS Medical College and Hospital,
Chennai",MBBS,OP,NO,2
"Management/ Paid
Seats",396151,SC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",396222,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",396230,UR,NO,"Institute of Medical Sciences and
SUM Host., Bhubaneswar",MBBS,OP,NO,4
"Management/ Paid
Seats",396292,OBC,NO,"Dr. DYP Edu. Soc. Deemed Uni.,
Kolhapur",MBBS,OP,NO,1
"Management/ Paid
Seats",396424,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",396442,UR,NO,"Kalinga Institute of Medical Sciences,
Bhubaneswar",MBBS,OP,NO,4
"Management/ Paid
Seats",396712,UR,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,1
"Management/ Paid
Seats",396793,OBC,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,3
Management/ Paid Seats,396802,SC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",396846,UR,NO,"Shri Sathya Sai Medical College and
RI, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",396878,OBC,NO,"Institute of Dental Sciences,
Bhubaneswar",BDS,OP,NO,3
"Management/ Paid
Seats",396902,SC,NO,"Vinayaka Missions Medical College
and Hospital, Karaikal",MBBS,OP,NO,2
"Management/ Paid
Seats",396916,OBC,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,3
"Management/ Paid
Seats",397003,UR,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,3
Management/ Paid Seats,397289,OBC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",397303,UR,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,1
"Management/ Paid
Seats",397308,OBC,NO,"Institute of Medical Sciences and
SUM Host., Bhubaneswar",MBBS,OP,NO,4
"Management/ Paid
Seats",397409,OBC,NO,"Shri Sathya Sai Medical College and
RI, Chennai",MBBS,OP,NO,2
"Management/ Paid
Seats",397448,UR,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,1
"Management/ Paid
Seats",397522,OBC,NO,"Shri Sathya Sai Medical College and
RI, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",397523,UR,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,3
Management/ Paid Seats,397533,OBC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",397553,UR,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",397658,OBC,NO,"Thaimoogambigai Dental College and
Hsopt. Chennai",BDS,OP,NO,2
"Management/ Paid
Seats",397733,OBC,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,1
"Management/ Paid
Seats",397742,OBC,NO,"Sree Balaji Dental College and
Hospital, Chennai",BDS,OP,NO,2
"Management/ Paid
Seats",397753,UR,NO,"Manipal College of Dental Sce.,
Manipal",BDS,OP,NO,1
"Management/ Paid
Seats",397772,UR,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,1
"Management/ Paid
Seats",398066,UR,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,1
"Management/ Paid
Seats",398119,UR,NO,"Sri Ramachandra Dental and Hospt.,
Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",398128,SC,NO,"DATTA MEGHE MEDICAL COLLEGE
WANADONGRI HINGNA NAGPUR",MBBS,OP,NO,4
Management/ Paid Seats,398199,OBC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,2
"Management/ Paid
Seats",398201,SC,NO,"Aarupadai Veedu Medical College and
Hospt., Puducherry",MBBS,OP,NO,3
"Management/ Paid
Seats",398227,OBC,NO,"Sri Ramachandra Dental and Hospt.,
Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",398288,UR,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,2
"Management/ Paid
Seats",398443,UR,NO,"Sree Balaji Dental College and
Hospital, Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",398454,UR,NO,"Manipal College of Dental Sce.,
Manipal",BDS,OP,NO,1
"Management/ Paid
Seats",398822,UR,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",398904,UR,NO,"MM Inst. Med. and Research, Mullana",MBBS,OP,NO,4
"Management/ Paid
Seats",399140,OBC,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,1
Management/ Paid Seats,399146,UR,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",399153,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,3
"Management/ Paid
Seats",399239,SC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,2
"Management/ Paid
Seats",399249,OBC,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,2
"Management/ Paid
Seats",399329,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",399334,OBC,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,1
"Management/ Paid
Seats",399352,UR,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,1
"Management/ Paid
Seats",399516,SC,NO,"DATTA MEGHE MEDICAL COLLEGE
WANADONGRI HINGNA NAGPUR",MBBS,OP,NO,2
"Management/ Paid
Seats",399545,OBC,NO,"Yenepoya Dental College, Yenepoya",BDS,OP,NO,3
"Management/ Paid
Seats",399774,UR,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,1
"Management/ Paid
Seats",399858,UR,NO,"Meenakshi Ammal Dental College and
Host., Chennai1",BDS,OP,NO,1
"Management/ Paid
Seats",400064,UR,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,2
"Management/ Paid
Seats",400169,EW,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,2
"Management/ Paid
Seats",400370,OBC,NO,"VMS Dental College, Salem",BDS,OP,NO,1
"Management/ Paid
Seats",400638,UR,NO,"Institute of Medical Sciences and
SUM Host., Bhubaneswar",MBBS,OP,NO,4
"Management/ Paid
Seats",400680,UR,NO,"Bharati Vidyapeeth DU Dental College
and Hospt., Pune",BDS,OP,NO,5
"Management/ Paid
Seats",400748,UR,NO,"VMS Dental College, Salem",BDS,OP,NO,1
"Management/ Paid
Seats",401084,UR,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,1
"Management/ Paid
Seats",401144,UR,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",401148,OBC,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",401223,OBC,NO,"Meenakshi Medical College Host. and
Res. Inst., Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",401258,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",401268,OBC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",401284,OBC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",401286,UR,NO,"Dr. DY Patil Dental College and Hosp.
Pune",BDS,OP,NO,1
"Management/ Paid
Seats",401345,OBC,NO,"Saveetha Dental College, Chennai",BDS,OP,NO,1
Management/ Paid Seats,401372,OBC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",401386,SC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,2
"Management/ Paid
Seats",401520,OBC,NO,"Sri Siddhartha Medical College DU,
Tumkur",MBBS,OP,NO,4
"Management/ Paid
Seats",401534,OBC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,2
"Management/ Paid
Seats",401553,OBC,NO,"Sri Ramachandra Dental and Hospt.,
Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",401573,UR,NO,"Dr. DY Patil Dental College and Hosp.
Pune",BDS,OP,NO,1
"Management/ Paid
Seats",401583,OBC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",401621,UR,NO,"SRM Dental College, Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",401632,OBC,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,1
"Management/ Paid
Seats",401745,UR,NO,"AB Shetty Memorial Inst. of Dental
Sce., Mangaluru",BDS,OP,NO,1
"Management/ Paid
Seats",401758,OBC,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,3
"Management/ Paid
Seats",401917,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",401919,OBC,NO,"Sharad Pawar Dental College and
Hospital, Wardha",BDS,OP,NO,4
"Management/ Paid
Seats",401940,ST,NO,"Shri Sathya Sai Medical College and
RI, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",401955,OBC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",402021,OBC,NO,"MGM Medical College, Aurangabad",MBBS,OP,NO,4
"Management/ Paid
Seats",402047,UR,NO,"DATTA MEGHE MEDICAL COLLEGE
WANADONGRI HINGNA NAGPUR",MBBS,OP,NO,2
"Management/ Paid
Seats",402071,OBC,NO,"BVDU Dental College and Hospital,
Navi Mumbai",BDS,OP,NO,3
"Management/ Paid
Seats",402094,OBC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",402121,UR,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,3
Management/ Paid Seats,402556,OBC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",402733,UR,NO,"MM Inst. Med. and Research, Mullana",MBBS,OP,NO,4
"Management/ Paid
Seats",402826,OBC,NO,"VMS Dental College, Salem",BDS,OP,NO,1
"Management/ Paid
Seats",403038,OBC,NO,"DATTA MEGHE MEDICAL COLLEGE
WANADONGRI HINGNA NAGPUR",MBBS,OP,NO,2
"Management/ Paid
Seats",403048,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",403178,OBC,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,1
Management/ Paid Seats,403179,UR,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,2
"Management/ Paid
Seats",403199,SC,NO,"Dr. DY Patil Dental College and Hosp.
Navi Mumbai",BDS,OP,NO,1
"Management/ Paid
Seats",403200,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,2
